"ID","ContinentID","ParentAreaID","AreaBit","Flags","SoundProviderPref","SoundProviderPrefUnderwater","AmbienceID","ZoneMusic","IntroSound","ExplorationLevel","AreaName_Lang_enUS","AreaName_Lang_enGB","AreaName_Lang_koKR","AreaName_Lang_frFR","AreaName_Lang_deDE","AreaName_Lang_enCN","AreaName_Lang_zhCN","AreaName_Lang_enTW","AreaName_Lang_zhTW","AreaName_Lang_esES","AreaName_Lang_esMX","AreaName_Lang_ruRU","AreaName_Lang_ptPT","AreaName_Lang_ptBR","AreaName_Lang_itIT","AreaName_Lang_Unk","AreaName_Lang_Mask","FactionGroupMask","LiquidTypeID_1","LiquidTypeID_2","LiquidTypeID_3","LiquidTypeID_4","MinElevation","Ambient_Multiplier","Lightid"
"3803","530","3483","1427","1073759296","0","0","0","0","488","70","","","","","","深淵沙洲","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3804","530","3483","1428","1073759296","0","0","0","0","0","59","","","","","","軍團前線","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3805","568","0","1429","0","0","0","394","371","0","0","","","","","","祖阿曼","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3806","530","3483","1430","1073759296","0","0","0","278","0","0","","","","","","補給商隊","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3807","530","3483","1431","1075856448","0","0","0","278","0","0","","","","","","劫奪者荒野","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3808","530","3483","1432","1073759296","0","0","0","0","493","0","","","","","","塞納里奧前哨","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3809","530","3483","1433","1073759296","0","0","0","0","502","61","","","","","","南方堡壘","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3810","530","3483","1434","1073759296","0","0","0","0","501","61","","","","","","北方堡壘","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3811","530","3483","1435","1073759296","0","0","0","0","501","58","","","","","","葛卡茲哨站","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3812","530","3483","1436","1075856448","0","0","0","278","0","0","","","","","","斷脊氏族崗哨","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3813","530","3483","1437","1073759296","0","0","0","0","0","58","","","","","","苦痛之路","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3814","530","3483","1438","1073759296","0","0","0","279","0","58","","","","","","東部補給營地","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3815","530","3483","1439","1075856448","0","0","0","279","0","0","","","","","","遠征隊哨塔","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3816","530","3483","1440","1073759296","0","0","0","0","0","0","","","","","","飛艇失事地","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3817","13","0","1441","17472","0","0","0","0","0","0","","","","","","測試","","","","","","","","","","","16712190","0","0","0","0","0","-5000","0","0"
"3818","530","3521","1442","1073759296","0","0","0","0","0","63","","","","","","血鱗營地","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3819","530","3521","1443","1073759296","0","0","0","0","0","62","","","","","","暗羽營地","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3820","566","0","1444","16384","0","0","401","243","0","0","","","","","","暴風之眼","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3821","530","3520","1445","1073759296","0","0","0","0","0","68","","","","","","典獄官監牢","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3822","530","3520","1446","1073759296","0","0","0","0","507","67","","","","","","日蝕崗哨","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3823","530","3433","1447","1073741904","0","0","0","0","0","10","","","","","","磨難之島","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3824","530","3522","1448","1073759296","0","0","406","0","0","65","","","","","","血槌深谷","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3825","530","3522","1449","1073759296","0","0","406","0","0","65","","","","","","飛龍之末","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3826","530","3522","1450","1073759296","0","0","406","0","0","65","","","","","","匕爪峽谷","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3827","530","3522","1451","1073759296","0","0","407","312","0","66","","","","","","維克哈爾看臺","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3828","530","3522","1452","1073759296","0","0","407","312","0","66","","","","","","魯安曠野","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3829","530","3522","1453","1073759296","0","0","407","312","480","67","","","","","","迷霧魯安","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3830","530","3522","1454","1073759296","0","0","407","312","0","65","","","","","","烏鴉林","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3831","530","3522","1455","1073792064","0","0","406","0","488","67","","","","","","死亡之門","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3832","530","3522","1456","1073759296","0","0","406","0","0","69","","","","","","漩渦尖塔","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3833","530","3522","1457","1073759296","0","0","406","0","0","0","","","","","","剃刀山脊","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3834","530","3522","1458","1073759296","0","0","406","0","0","69","","","","","","瘋狂山脊","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3835","530","3483","1459","1073759296","0","0","0","0","0","62","","","","","","塵羽峽谷","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3836","544","0","1460","0","0","0","0","0","0","0","","","","","","瑪瑟里頓的巢穴","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.75","0"
"3837","530","3523","1461","1073759296","0","0","0","337","0","69","","","","","","日怒要塞","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3838","530","3483","1462","1073759296","0","0","0","0","0","60","","","","","","斷脊氏族山脈","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3839","530","3518","1463","1073759296","0","0","0","0","0","0","","","","","","被遺棄的軍械庫","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3840","530","3520","1464","1073759296","0","0","0","0","0","70","","","","","","黑暗神廟","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3841","530","3521","1465","1073759296","0","0","0","0","0","61","","","","","","暗羽陸地","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"3842","530","3523","1466","1073763392","0","0","0","0","0","70","","","","","","風暴要塞","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"3844","530","3522","1468","1075856448","0","0","407","312","510","65","","","","","","摩克納薩爾村","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"3845","550","0","1469","4096","0","0","0","0","0","0","","","","","","風暴要塞","","","","","","","","","","","16712190","0","0","0","0","0","-5000","1","0"
"3846","530","3525","1470","1073741904","0","0","0","0","0","0","","","","","","亞克崔茲","","","","","","","","","","","16712190","0","0","0","0","0","-5000","0","0"
"3847","553","0","1471","4096","0","0","0","0","0","0","","","","","","波塔尼卡","","","","","","","","","","","16712190","0","0","0","0","0","-5000","1","0"
"3848","552","0","1472","4096","0","0","0","0","0","0","","","","","","亞克崔茲","","","","","","","","","","","16712190","0","0","0","0","0","-5000","1","0"
"3849","554","0","1473","4096","0","0","0","0","0","0","","","","","","麥克納爾","","","","","","","","","","","16712190","0","0","0","0","0","-5000","1","0"
"3850","530","3523","1474","1073759296","0","0","0","0","490","68","","","","","","虛空石","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"3851","530","3523","1475","1073759296","0","0","423","0","0","0","","","","","","領地崗哨","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"3852","530","3523","1476","1073759296","0","0","0","0","0","0","","","","","","吐魯曼平臺","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"3854","530","3523","1477","1073759296","0","0","0","0","0","0","","","","","","護國者哨站","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"3855","530","3522","1478","1073759440","0","0","406","266","0","0","","","","","","血之環競技場","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"3856","530","3433","1479","1073741904","0","0","0","0","0","10","","","","","","艾蘭達路口","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"3857","530","3524","1480","1073741904","0","0","0","0","0","5","","","","","","安曼淺灘","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"3858","530","3519","1481","1073759296","0","0","0","0","0","63","","","","","","刺棘沙洲","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"3859","530","3519","1482","1073759296","0","0","0","0","0","63","","","","","","泥濘湖","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"3860","530","3519","1483","1073759296","0","0","0","0","0","63","","","","","","羅史達克林地","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"3861","530","3433","1484","1073741904","0","0","0","0","0","20","","","","","","薩拉斯小徑","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"3862","530","3522","1485","1073759296","0","0","0","0","0","67","","","","","","翻騰峽谷","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"3863","530","3522","1486","1073759296","0","0","0","0","0","67","","","","","","破碎荒野","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"3864","530","3522","1487","1073759296","0","0","0","0","0","70","","","","","","貝許爾平臺","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"3865","530","3522","1488","1073759296","0","0","0","0","492","70","","","","","","水晶背脊","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"3866","530","3522","1489","1073759296","0","0","0","0","0","66","","","","","","斯卡德","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"3867","530","3522","1490","1073759296","0","0","0","0","0","66","","","","","","刀刃峽谷","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"3868","530","3523","1491","1073759296","0","0","0","0","0","67","","","","","","環木橋","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"3869","566","3820","1492","1073741824","0","0","0","0","0","0","","","","","","法師塔","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"3870","566","3820","1493","1073741824","0","0","0","0","0","0","","","","","","血精靈哨塔","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"3871","566","3820","1494","1073741824","0","0","0","0","0","0","","","","","","德萊尼廢墟","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"3872","566","3820","1495","1073741824","0","0","0","0","0","0","","","","","","惡魔劫奪者廢墟","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"3873","530","3523","1496","1073759296","0","0","0","0","0","0","","","","","","試煉場","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"3874","530","3523","1497","1073759296","0","0","423","335","489","68","","","","","","秘境原野","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"3875","530","3523","1498","1073759296","0","0","423","335","489","68","","","","","","秘境棲木","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"3876","530","3523","1499","1073759296","0","0","423","335","489","68","","","","","","桑什倫秘境","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"3877","530","3523","1500","1073759296","0","0","423","335","489","68","","","","","","秘境領地","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"3878","530","3523","1501","1073759296","0","0","0","0","0","69","","","","","","以太皇族軍事要塞","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"3879","530","3523","1502","1073759296","0","0","0","0","0","69","","","","","","教堂庭院","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"3880","530","3523","1503","1073759296","0","0","0","0","0","69","","","","","","礦井之路通道","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"3881","530","3523","1504","1073759296","0","0","0","0","0","69","","","","","","崔爾曼礦坑","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"3882","530","3523","1505","1073759296","0","0","0","0","488","68","","","","","","侵略點:摧毀者","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"3883","530","3523","1506","1073759296","0","0","0","0","0","67","","","","","","布姆營地","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"3884","530","3483","1507","1073759296","0","0","0","0","0","60","","","","","","斷脊氏族小徑","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
